Stand,Plot,Canopy,Species,Rep,Year,Month,Day,Doy,QC,Season,Obs,Time,Photo,Cond,Ci,Trmmol,VpdL,Area,StmRat,BLCond,Tair,Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,PARi,PARo,Press,CsMch,HsMch,Status,
SF,19,Open,Acsa,N2,2016,8,4,217,C,2,2,303.5,2.77,0.0558,209,1.02,1.78,6,1,2.84,25.26,26.11,25.29,301.16,297.46,15.218,16.425,46.3,49.97,498.2,1500,6,98.25,5.87,0.164,111115,
SF,19,Open,Acsa,N2,2016,8,4,217,C,2,3,453.5,1.74,0.0621,147,1.13,1.79,6,1,2.84,25.5,26.28,25.49,199.85,197.47,15.382,16.737,46.14,50.21,494,1500,7,98.26,5.4,0.156,111115,
SF,19,Open,Acsa,N2,2016,8,4,217,C,2,4,603.4,0.469,0.068,85.5,1.24,1.78,6,1,2.84,25.64,26.4,25.7,100.18,99.47,15.54,17,46.23,50.57,500.6,1501,7,98.26,4.66,0.141,111115,
SF,19,Open,Acsa,N2,2016,8,4,217,C,2,5,753.5,-0.227,0.0719,54.7,1.33,1.82,6,1,2.84,25.87,26.68,25.89,50.93,51.12,15.675,17.239,46,50.59,502.5,1499,8,98.27,4.21,0.131,111115,
SF,19,Open,Acsa,N2,2016,8,4,217,C,2,6,904.5,4.21,0.0704,287,1.33,1.85,6,1,2.84,26.05,26.85,26.07,400.58,394.9,15.768,17.329,45.78,50.31,500.5,1500,25,98.26,6.23,0.183,111115,
SF,19,Open,Acsa,N2,2016,8,4,217,C,2,7,1054.6,2.86,0.0321,242,0.657,1.98,6,1,2.84,26.21,27.16,26.23,399.63,395.86,15.844,16.626,45.57,47.82,496,1499,9,98.27,6.19,0.184,111115,
SF,19,Open,Acsa,N2,2016,8,4,217,C,2,8,1205.6,5.31,0.0379,351,0.774,1.98,6,1,2.84,26.37,27.27,26.41,599.92,593,15.936,16.849,45.41,48.01,500.2,1500,10,98.27,6.42,0.194,111115,
SF,19,Open,Acsa,N2,2016,8,4,217,C,2,9,1355.6,7.18,0.0413,487,0.849,1.99,6,1,2.84,26.48,27.42,26.55,799.58,790.13,16.029,17.034,45.37,48.21,498.3,1500,9,98.25,6.04,0.204,111115,
SF,19,Open,Acsa,N2,2016,8,4,217,C,2,10,1506.7,8.17,0.0366,603,0.78,2.06,6,1,2.84,26.68,27.73,26.72,1001.16,990.53,16.132,17.044,45.12,47.68,504.7,1499,10,98.25,5.67,0.214,111115,
SF,19,Open,Acsa,N2,2016,8,4,217,C,2,11,1656.7,9.2,0.0346,773,0.755,2.11,6,1,2.84,26.91,27.98,26.88,1250.49,1238.33,16.249,17.139,44.84,47.3,500.1,1499,9,98.25,4.93,0.231,111115,
SF,19,Open,Acsa,N2,2016,8,4,217,C,2,12,1806.9,9.56,0.0321,964,0.697,2.1,6,1,2.84,27.09,27.97,27.06,1501.47,1488.62,16.352,17.183,44.65,46.92,494.6,1500,9,98.25,3.69,0.254,111115,
SF,19,Open,Acsa,N2,2016,8,4,217,Q,2,1,98.8,2.37,0.0309,264,0.556,1.75,6,1,2.84,23.5,24.82,23.44,401.13,398.06,13.594,14.243,45.95,48.15,507.1,1499,5,98.24,6.07,0.182,111115,
SF,19,Open,Acsa,N2,2016,8,4,217,Q,2,2,188.8,2.64,0.0347,266,0.561,1.57,6,1,2.84,23.74,23.94,23.6,401.47,397.99,13.716,14.388,45.7,47.94,493.4,1000,5,98.24,5.93,0.191,111115,
SF,19,Open,Acsa,N2,2016,8,4,217,Q,2,3,278.8,2.92,0.0368,259,0.565,1.5,6,1,2.84,23.73,23.58,23.78,399.87,396.07,13.83,14.503,46.1,48.35,496.4,751,5,98.23,5.85,0.184,111115,
SF,19,Open,Acsa,N2,2016,8,4,217,Q,2,4,368.8,3.22,0.04,258,0.584,1.42,6,1,2.84,23.88,23.24,23.95,400.2,395.97,13.952,14.657,46.1,48.43,489.5,500,5,98.24,5.87,0.182,111115,
SF,19,Open,Acsa,N2,2016,8,4,217,Q,2,5,458.9,3.46,0.0441,261,0.611,1.35,6,1,2.84,23.93,22.91,24.11,400.07,395.62,14.066,14.79,46.33,48.72,498.6,250,6,98.24,5.85,0.18,111115,
SF,19,Open,Acsa,N2,2016,8,4,217,Q,2,6,547.9,3.15,0.0468,280,0.613,1.28,6,1,2.84,24.07,22.56,24.19,400.22,396.12,14.183,14.913,46.33,48.71,496.5,124,5,98.24,5.82,0.193,111115,
SF,19,Open,Acsa,N2,2016,8,4,217,Q,2,7,636.9,2.58,0.0477,302,0.628,1.29,6,1,2.84,24.19,22.67,24.28,400.51,397.16,14.291,15.024,46.35,48.72,506.5,60,5,98.24,5.76,0.168,111115,
SF,19,Open,Acsa,N2,2016,8,4,217,Q,2,8,725.9,1.16,0.0457,350,0.589,1.26,6,1,2.84,24.25,22.53,24.37,400.3,398.62,14.396,15.093,46.52,48.78,499.3,30,3,98.25,5.92,0.183,111115,
SF,19,Open,Acsa,N2,2016,8,4,217,Q,2,9,814.9,0.775,0.0408,361,0.529,1.27,6,1,2.84,24.4,22.6,24.48,400.47,399.29,14.511,15.134,46.48,48.48,501.7,20,4,98.26,5.89,0.179,111115,
SF,19,Open,Acsa,N2,2016,8,4,217,Q,2,10,904.1,0.37,0.0371,376,0.486,1.27,6,1,2.84,24.43,22.69,24.57,400.54,399.86,14.621,15.198,46.74,48.59,497.6,11,7,98.25,5.85,0.178,111115,
SF,19,Open,Acsa,N2,2016,8,4,217,Q,2,11,993.1,-0.291,0.0335,406,0.438,1.27,6,1,2.84,24.39,22.71,24.63,400.52,400.66,14.724,15.246,47.19,48.86,496.3,0,8,98.25,5.92,0.181,111115,
SF,19,Open,Acsa,S6,2016,8,4,217,C,2,1,149.2,3.58,0.0526,276,0.836,1.55,6,1,2.84,25.15,26.16,24.99,399.83,395.13,17.916,18.902,54.91,57.93,499,1497,10,98.32,1.23,0.015,111115,
SF,19,Open,Acsa,S6,2016,8,4,217,C,2,2,294.4,2.84,0.062,214,0.995,1.57,6,1,2.84,25.45,26.46,25.3,299.05,295.29,18.135,19.306,54.59,58.11,500.1,1503,15,98.31,1.21,-0.0199,111115,
SF,19,Open,Acsa,S6,2016,8,4,217,C,2,3,441.8,1.58,0.0644,152,1.06,1.61,6,1,2.84,25.75,26.79,25.59,198.88,196.73,18.338,19.588,54.23,57.92,499.4,1498,134,98.31,1.12,-0.0666,111115,
SF,19,Open,Acsa,S6,2016,8,4,217,C,2,4,588.6,0.248,0.0721,90.7,1.2,1.63,6,1,2.84,26.04,27.03,25.88,99.35,98.91,18.518,19.926,53.82,57.91,500.1,1502,22,98.3,0.801,-0.1,111115,
SF,19,Open,Acsa,S6,2016,8,4,217,C,2,5,734.6,-0.566,0.0791,60.3,1.32,1.64,6,1,2.84,26.27,27.22,26.13,49.53,50.13,18.69,20.241,53.59,58.03,499.9,1499,14,98.3,0.54,-0.127,111115,
SF,19,Open,Acsa,S6,2016,8,4,217,C,2,6,880.2,4.15,0.0703,289,1.2,1.67,6,1,2.84,26.49,27.42,26.36,400.77,395.22,18.892,20.306,53.47,57.47,499.9,1502,9,98.3,1.11,-0.0358,111115,
SF,19,Open,Acsa,S6,2016,8,4,217,C,2,7,1024.3,2.89,0.0316,239,0.59,1.8,6,1,2.84,26.69,27.76,26.57,399.89,396.14,19.052,19.747,53.29,55.23,499.6,1497,10,98.3,1.16,-0.0204,111115,
SF,19,Open,Acsa,S6,2016,8,4,217,C,2,8,1170.8,5.3,0.0369,346,0.691,1.81,6,1,2.84,26.89,27.94,26.78,599.68,592.83,19.228,20.041,53.15,55.4,500,1500,12,98.3,0.729,0.0236,111115,
SF,19,Open,Acsa,S6,2016,8,4,217,C,2,9,1317.2,7.74,0.0488,513,0.903,1.8,6,1,2.84,27.07,28.06,26.96,800.09,789.94,19.401,20.463,53.07,55.97,500,1501,11,98.3,-0.0468,0.0478,111115,
SF,19,Open,Acsa,S6,2016,8,4,217,C,2,10,1463,8.26,0.0389,622,0.744,1.85,6,1,2.84,27.26,28.28,27.14,1001.09,990.29,19.561,20.436,52.91,55.28,499.9,1503,11,98.3,-0.977,0.0818,111115,
SF,19,Open,Acsa,S6,2016,8,4,217,C,2,11,1608.3,8.86,0.0267,673,0.527,1.9,6,1,2.84,27.43,28.47,27.31,1250.87,1239.45,19.709,20.329,52.78,54.44,500,1502,13,98.3,-3,0.125,111115,
SF,19,Open,Acsa,S6,2016,8,4,217,C,2,12,1752.1,9.3,0.0229,796,0.459,1.93,6,1,2.84,27.58,28.62,27.48,1501.01,1489.03,19.834,20.374,52.65,54.08,500,1497,13,98.29,-5.2,0.157,111115,
SF,19,Open,Acsa,S6,2016,8,4,217,Q,2,1,88.3,2.68,0.0404,281,0.579,1.39,6,1,2.84,22.74,24.03,22.41,399.34,395.88,15.668,16.346,55.49,57.89,503.6,1505,8,98.3,1.68,0.0831,111115,
SF,19,Open,Acsa,S6,2016,8,4,217,Q,2,2,173.3,2.86,0.0418,277,0.573,1.34,6,1,2.84,22.97,23.77,22.67,399.19,395.51,15.792,16.464,55.15,57.5,503.3,999,9,98.3,1.65,0.08,111115,
SF,19,Open,Acsa,S6,2016,8,4,217,Q,2,3,257.3,3.05,0.0438,275,0.582,1.29,6,1,2.84,23.16,23.62,22.91,398.97,395.04,15.92,16.607,54.97,57.34,500.1,745,9,98.3,1.5,0.0803,111115,
SF,19,Open,Acsa,S6,2016,8,4,217,Q,2,4,343.7,3.1,0.0464,279,0.595,1.25,6,1,2.84,23.32,23.48,23.13,398.8,394.8,16.077,16.78,54.97,57.38,499.6,504,11,98.3,1.55,0.0759,111115,
